Protein,p_value,q_value,fold_change
sp|P37263|YC16_YEAST,0.08082068435298544,1.0,-0.07833169774967648
sp|Q08687|TMA16_YEAST,0.5546116484158914,1.0,0.22954876996123197
sp|P38689|KPR3_YEAST,0.7554514512373869,1.0,-0.33392673133118933
sp|P23638|PSA3_YEAST,0.26054141032418354,1.0,0.2114942622384118
sp|P38116|ARL1_YEAST,0.23332518421562987,1.0,0.20427222886588936
sp|P41058|RS29B_YEAST,0.5728971604112122,1.0,0.04633006103926007
sp|P07267|CARP_YEAST,0.42097142345491445,1.0,0.05692113166699375
sp|P32623|CRH2_YEAST,0.8773548031858269,1.0,-0.525625866212272
sp|Q04660|ERB1_YEAST,0.28153401097497527,1.0,-0.08760009530460167
sp|P04449|RL24A_YEAST,0.10648249420267121,1.0,0.012038184928609752
sp|P04046|PUR1_YEAST,0.5024530307072131,1.0,-0.13376730046283392
sp|P47001|CIS3_YEAST,0.9446268236975092,1.0,-1.0040810556438142
sp|P46683|YAR1_YEAST,0.8606376345387864,1.0,-0.829317321800545
sp|P05745|RL36A_YEAST,0.30543341407596225,1.0,0.026258509017067055
sp|P89886|TMA20_YEAST,0.8374385417001098,1.0,-0.12042733230638447
sp|P40016|RPN3_YEAST,0.059522723830072476,1.0,0.5301518431174154
sp|P27810|KTR1_YEAST,0.15479066743536665,1.0,0.08653519890418515
sp|P05748|RL15A_YEAST,0.0791144971915351,1.0,0.11581257971481485
sp|P40040|THO1_YEAST,0.03334364578769392,1.0,0.8255319693975371
sp|P27616|PUR7_YEAST,0.37998858799950574,1.0,-0.02618922756260626
sp|P09232|PRTB_YEAST,0.07036207812856383,1.0,0.2960352562837154
sp|P38623|RCK2_YEAST,0.990608220830309,1.0,-0.35229348623052115
sp|P54837|TMEDA_YEAST,0.6434977032641656,1.0,-0.6149311747765376
sp|O13547|CCW14_YEAST,0.2511201882007913,1.0,-0.10344598233999847
sp|P46985|MNN11_YEAST,0.11539718683850479,1.0,-0.2408992086033761
sp|P40509|COPE_YEAST,0.563403881491104,1.0,-0.059688377590936405
sp|P38795|NADE_YEAST,0.1011222059741218,1.0,0.4303824736899502
sp|Q12024|YTM1_YEAST,0.17665842266525592,1.0,0.26595328586587197
sp|P47119|ITPA_YEAST,0.8692109163446085,1.0,-0.9402846758070522
sp|P41920|YRB1_YEAST,0.9115013280420075,1.0,0.0044702149649191725
sp|Q06287|NEP1_YEAST,0.9432151623734512,1.0,-0.1864164787154028
sp|P34078|LTV1_YEAST,0.05849848842768053,1.0,0.19307711576533926
sp|P32602|SEC17_YEAST,0.8160464549751819,1.0,-0.3770203296567969
sp|P35732|DEF1_YEAST,0.0505390333265457,1.0,0.12652391712329436
sp|Q01852|TIM44_YEAST,0.017612547250669162,1.0,1.007859689398206
sp|P21304|PWP1_YEAST,0.9436971498812629,1.0,-0.28657030334423794
sp|P33401|PGM1_YEAST,0.6468452386424415,1.0,0.08060183623671868
sp|P35197|GCS1_YEAST,0.1890545101828833,1.0,-0.018741745092172836
sp|P43593|UBP6_YEAST,0.5036607973441163,1.0,-0.003206967583500031
sp|P25349|YCP4_YEAST,0.018772608088219466,1.0,1.0592959811433325
sp|Q12754|RRP12_YEAST,0.9489437168161821,1.0,-0.17110772882654324
sp|P43585|VTC2_YEAST,0.896213173840914,1.0,-0.4121199637783004
sp|Q07541|YD121_YEAST,0.7825803564868477,1.0,-0.03544598432903179
sp|P32468|CDC12_YEAST,0.541839338697279,1.0,0.03565906994744683
sp|P17423|KHSE_YEAST,0.07379727207340511,1.0,-0.3519161962175765
sp|Q12499|NOP58_YEAST,0.7839767362866199,1.0,0.028735956182036837
sp|Q12522|IF6_YEAST,0.7423309646890961,1.0,-0.02585714289996055
sp|P21827|RCC1_YEAST,0.14648557660006614,1.0,0.2625728596365313
sp|P38328|ARPC1_YEAST,0.28147683832652204,1.0,0.23506934250704603
sp|O13563|RPN13_YEAST,0.0774349723806444,1.0,0.07063175214178585
P08263ups|GSTA1_HUMAN_UPS,0.00016919538990742565,0.0950924385949434,2.8643174528223434
sp|P18899|DDR48_YEAST,0.6893565508278063,1.0,-0.7208762351200289
sp|P42846|KRI1_YEAST,0.29813274547470886,1.0,0.319230331151734
sp|P27809|KRE2_YEAST,0.06404351744620529,1.0,0.2999306381694584
sp|P53903|PGA2_YEAST,0.08816178559392829,1.0,0.04991393086217322
sp|P38353|SSH1_YEAST,0.11787571066905883,1.0,0.4167508263101413
sp|Q12449|AHA1_YEAST,0.5447209962156254,1.0,-0.32374297580682193
sp|Q08235|BRX1_YEAST,0.3827562427695414,1.0,-0.10766958413945726
sp|P53723|YN8B_YEAST,0.6223660083857723,1.0,0.121047728722818
sp|P40032|TPA1_YEAST,0.7055337497325356,1.0,-0.05717209799070725
sp|P38886|RPN10_YEAST,0.6176310306343739,1.0,-0.020571984317232506
sp|Q07623|NOP6_YEAST,0.024156514279717073,1.0,0.5358748570671512
sp|Q06142|IMB1_YEAST,0.10003746988366796,1.0,-0.13597054906228756
sp|P57744|TIM8_YEAST,0.9973743662562756,1.0,-0.756512263051631
sp|P53011|SEH1_YEAST,0.7948165513352425,1.0,-0.4102061752045616
sp|P17695|GLRX2_YEAST,0.539092752118682,1.0,0.20626393697983225
sp|P47117|ARP3_YEAST,0.27105672087163374,1.0,0.05120220523553343
sp|Q03774|TRM82_YEAST,0.6768883916164973,1.0,-0.28085795654282997
sp|P26754|RFA2_YEAST,0.8523714786211426,1.0,-1.4163296090482698
sp|Q02486|ABF2_YEAST,0.9982625833501826,1.0,-1.0235873133426532
sp|P42838|LEM3_YEAST,0.03683496287681475,1.0,0.6009653683428384
sp|Q12018|CDC53_YEAST,0.05250143383251484,1.0,0.5116937570349913
sp|P24000|RL24B_YEAST,0.49493239101600495,1.0,-0.0009240061784296927
sp|Q08686|THTR_YEAST,0.19863805189614714,1.0,-0.15601173847266558
sp|Q99216|PNO1_YEAST,0.4121179682340599,1.0,-0.6645357274277846
sp|P53312|SUCB_YEAST,0.8032723172837876,1.0,-0.3496745654123954
sp|P53332|COAD_YEAST,0.31493125009762546,1.0,-0.12492338533813552
